iata,lat,lng,country,name,city
CCR,37.9897,-122.056999,US,Buchanan Field,Concord
CCY,43.0726013184,-92.6108016968,US,Northeast Iowa Regional Airport,Charles City
LLX,44.5690994263,-72.0179977417,US,Caledonia County Airport,Lyndonville
CDC,37.70100021362305,-113.0989990234375,US,Cedar City Regional Airport,Cedar City
CDH,33.622798919699996,-92.7633972168,US,Harrell Field,Camden
CDK,29.134095,-83.050783,US,George T Lewis Airport,Cedar Key
CDN,34.2835998535,-80.56490325930001,US,Woodward Field,Camden
CDR,42.837601,-103.095001,US,Chadron Municipal Airport,Chadron
CDS,34.4337997437,-100.288002014,US,Childress Municipal Airport,Childress
CDW,40.875198364300005,-74.2814025879,US,Essex County Airport,Caldwell
CEA,37.648601532,-97.2506027222,US,Cessna Aircraft Field,Wichita
CEC,41.778929,-124.236403,US,Jack Mc Namara Field Airport,Crescent City
CEF,42.194,-72.534798,US,Westover Metropolitan Airport / Westover Air Reserve Base,Chicopee
CEU,34.6719017,-82.8864975,US,Oconee County Regional Airport,Clemson
CEV,39.6985015869,-85.129699707,US,Mettel Field,Connersville
CEW,30.778799057,-86.522102356,US,Bob Sikes Airport,Crestview
CEY,36.6646,-88.372803,US,Murray-Calloway County Airport Kyle-Oakley Field,Murray
CEZ,37.303001,-108.627998,US,Cortez Municipal Airport,Cortez
CFD,30.715700149499998,-96.3313980103,US,Coulter Field,Bryan
TZC,43.458801,-83.445503,US,Tuscola Area Airport,Caro
CFT,32.957039,-109.211397,US,Greenlee County Airport,Clifton
CFV,37.09400177,-95.5718994141,US,Coffeyville Municipal Airport,Coffeyville
CGE,38.53929901,-76.03040314,US,Cambridge Dorchester Airport,Cambridge
CGF,41.5651016235,-81.4863967896,US,Cuyahoga County Airport,Cleveland
CGI,37.2253,-89.570801,US,Cape Girardeau Regional Airport,Cape Girardeau
CGS,38.9805984497,-76.9223022461,US,College Park Airport,College Park
CGZ,32.954899,-111.766998,US,Casa Grande Municipal Airport,Casa Grande
CHA,35.035301,-85.203796,US,Chattanooga Metropolitan Airport (Lovell Field),Chattanooga
CHK,35.09740067,-97.96769714,US,Chickasha Municipal Airport,Chickasha
CHO,38.13859939575195,-78.4529037475586,US,Charlottesville Albemarle Airport,Charlottesville
CHS,32.898602,-80.040497,US,Charleston International Airport,Charleston
CIC,39.795595,-121.857716,US,Chico Regional Airport,Chico
CID,41.884701,-91.7108,US,The Eastern Iowa Airport,Cedar Rapids
CIN,42.0461997986,-94.78900146480001,US,Arthur N Neu Airport,Carroll
CIR,37.064499,-89.219597,US,Cairo Regional Airport,Cairo
CIU,46.247707,-84.471379,US,Chippewa County International Airport,Kincheloe
CKA,36.734348,-98.123531,US,Kegelman AF Aux Field,Cherokee
CKB,39.2966,-80.228104,US,North Central West Virginia Airport,Bridgeport
GRM,47.8382987976,-90.38289642330001,US,Grand Marais Cook County Airport,Grand Marais
CKM,34.2997016907,-90.512298584,US,Fletcher Field,Clarksdale
CKN,47.8417015076,-96.62159729,US,Crookston Municipal Kirkwood Field,Crookston
CKV,36.6218986511,-87.4150009155,US,Clarksville–Montgomery County Regional Airport,Clarksville
KCL,56.310776,-158.534818,US,Chignik Lagoon Airport,Chignik Flats
CLE,41.411701,-81.8498,US,Cleveland Hopkins International Airport,Cleveland
CLI,44.613800048799995,-88.731300354,US,Clintonville Municipal Airport,Clintonville
CLK,35.5383,-98.932701,US,Clinton Regional Airport,Clinton
CLL,30.5886,-96.3638,US,Easterwood Field,College Station
CLM,48.120201,-123.5,US,William R Fairchild International Airport,Port Angeles
CLR,33.131500244099996,-115.521003723,US,Cliff Hatfield Memorial Airport,Calipatria
CLS,46.676998,-122.983002,US,Chehalis Centralia Airport,Chehalis
CLT,35.2140007019043,-80.94309997558594,US,Charlotte Douglas International Airport,Charlotte
CLW,27.9766998291,-82.7586975098,US,Clearwater Air Park,Clearwater
CMH,39.998001,-82.891899,US,John Glenn Columbus International Airport,Columbus
CMI,40.039819,-88.276249,US,University of Illinois Willard Airport,Savoy
CMX,47.168399810791016,-88.48909759521484,US,Houghton County Memorial Airport,Hancock
CMY,43.958009,-90.737886,US,Sparta Fort McCoy Airport,Sparta
CNH,43.3703994751,-72.36869812009999,US,Claremont Municipal Airport,Claremont
CNK,39.549301147499996,-97.6522979736,US,Blosser Municipal Airport,Concordia
CNM,32.337501525878906,-104.26300048828125,US,Cavern City Air Terminal,Carlsbad
CNO,33.97470093,-117.637001,US,Chino Airport,Chino
CNU,37.668173,-95.486727,US,Chanute Martin Johnson Airport,Chanute
CNW,31.641129,-97.073335,US,TSTC Waco Airport,Waco
CNY,38.755001,-109.754997,US,Canyonlands Regional Airport,Moab
COD,44.520199,-109.024002,US,Yellowstone Regional Airport,Cody
COE,47.7743,-116.82,US,Coeur D'Alene Airport - Pappy Boyington Field,Coeur d'Alene
COF,28.2349,-80.6101,US,Patrick Space Force Base,Cocoa Beach
COI,28.341600418099997,-80.6855010986,US,Merritt Island Airport,Merritt Island
COM,31.841100692699996,-99.4036026001,US,Coleman Municipal Airport,Coleman
CON,43.20270157,-71.50229645,US,Concord Municipal Airport,Concord
COS,38.805801,-104.700996,US,City of Colorado Springs Municipal Airport,Colorado Springs
COT,28.45669937,-99.22029877,US,Cotulla-La Salle County Airport,Cotulla
COU,38.8181,-92.219597,US,Columbia Regional Airport,Columbia
CPM,33.8899993896,-118.244003296,US,Compton Woodley Airport,Compton
CPR,42.908001,-106.463997,US,Casper-Natrona County International Airport,Casper
CPS,38.570701599100005,-90.1561965942,US,St Louis Downtown Airport,Cahokia/St Louis
HCW,34.712898,-79.957001,US,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw
KCR,63.5676994324,-155.988998413,US,Colorado Creek Airport,Colorado Creek
CRE,33.8116989136,-78.72389984130001,US,Grand Strand Airport,North Myrtle Beach
CRG,30.3362998962,-81.51439666750001,US,Jacksonville Executive at Craig Airport,Jacksonville
CRP,27.770399,-97.501198,US,Corpus Christi International Airport,Corpus Christi
CLD,33.1283,-117.279999,US,McClellan-Palomar Airport,Carlsbad
CRS,32.0280990601,-96.4005966187,US,C David Campbell Field Corsicana Municipal Airport,Corsicana
CRT,33.1782989502,-91.8802032471,US,Z M Jack Stell Field,Crossett
CRW,38.3731,-81.593201,US,Yeager Airport,Charleston
CRX,34.9150009155,-88.6035003662,US,Roscoe Turner Airport,Corinth
CSG,32.516300201416016,-84.93890380859375,US,Columbus Metropolitan Airport,Columbus
CSM,35.3398017883,-99.20050048830001,US,Clinton Sherman Airport,Clinton
CSQ,41.021400451699996,-94.36329650879999,US,Creston Municipal Airport,Creston
CSV,35.95131,-85.08499,US,Crossville Memorial Airport Whitson Field,Crossville
CTB,48.608657,-112.378183,US,Cut Bank International Airport,Cut Bank
CTY,29.6354999542,-83.10479736330001,US,Cross City Airport,Cross City
CTZ,34.9756011963,-78.3646011353,US,Sampson County Airport,Clinton
CUB,33.970500946,-80.9952011108,US,Jim Hamilton L.B. Owens Airport,Columbia
CUH,35.950496,-96.772371,US,Cushing Municipal Airport,Cushing
CVG,39.048801,-84.667801,US,Cincinnati Northern Kentucky International Airport,Cincinnati / Covington
HLI,36.8932991028,-121.410003662,US,Hollister Municipal Airport,Hollister
CKK,36.26490021,-91.56259918,US,Sharp County Regional Airport,Ash Flat
CVN,34.426594,-103.078794,US,Clovis Municipal Airport,Clovis
CVO,44.49720001,-123.2900009,US,Corvallis Municipal Airport,Corvallis
CVS,34.382801,-103.321999,US,Cannon Air Force Base,Clovis
CWA,44.777448,-89.670238,US,Central Wisconsin Airport,Mosinee
KIP,33.85779953,-98.49040222,US,Kickapoo Downtown Airport,Wichita Falls
CWF,30.2106,-93.143204,US,Chennault International Airport,Lake Charles
CWI,41.8311004639,-90.3291015625,US,Clinton Municipal Airport,Clinton
CXL,32.6694984436,-115.513000488,US,Calexico International Airport,Calexico
CXO,30.351801,-95.414497,US,Conroe-North Houston Regional Airport,Houston
CSN,39.1922,-119.734001,US,Carson Airport,Carson City
HAR,40.2170982361,-76.85150146480001,US,Capital City Airport,Harrisburg
CYS,41.155701,-104.811997,US,Cheyenne Regional Jerry Olson Field,Cheyenne
CZK,45.676599,-121.878879,US,Cascade Locks State Airport,Cascade Locks
CZT,28.522199630699998,-99.823600769,US,Dimmit County Airport,Carrizo Springs
VEX,48.38050079,-102.8980026,US,Tioga Municipal Airport,Tioga
DAA,38.715000152600005,-77.1809997559,US,Davison Army Air Field,Fort Belvoir
DAB,29.179899,-81.058098,US,Daytona Beach International Airport,Daytona Beach
DAG,34.85369873,-116.7870026,US,Barstow Daggett Airport,Daggett
DAL,32.847099,-96.851799,US,Dallas Love Field,Dallas
DAN,36.572899,-79.336098,US,Danville Regional Airport,Danville
DAY,39.902401,-84.219398,US,James M Cox Dayton International Airport,Dayton
DBN,32.5644,-82.985298,US,W H 'Bud' Barron Airport,Dublin
DBQ,42.402,-90.709503,US,Dubuque Regional Airport,Dubuque
DCA,38.8521,-77.037697,US,Ronald Reagan Washington National Airport,Washington
DCU,34.652698516799994,-86.94539642330001,US,Pryor Field Regional Airport,Decatur
DDC,37.76340103149414,-99.9655990600586,US,Dodge City Regional Airport,Dodge City
DEC,39.834598541259766,-88.8656997680664,US,Decatur Airport,Decatur
DEH,43.275501,-91.739403,US,Decorah Municipal Airport,Decorah
DEN,39.861698150635,-104.672996521,US,Denver International Airport,Denver
DET,42.40919876,-83.00990295,US,Coleman A. Young Municipal Airport,Detroit
DFI,41.3375015259,-84.4288024902,US,Defiance Memorial Airport,Defiance
DFW,32.896801,-97.038002,US,Dallas Fort Worth International Airport,Dallas-Fort Worth
DGL,31.3425998688,-109.505996704,US,Douglas Municipal Airport,Douglas
DGW,42.79719925,-105.3860016,US,Converse County Airport,Douglas
DHN,31.321300506591797,-85.44960021972656,US,Dothan Regional Airport,Dothan
DHT,36.0225982666,-102.54699707,US,Dalhart Municipal Airport,Dalhart
DIK,46.797533,-102.801905,US,Dickinson Theodore Roosevelt Regional Airport,Dickinson
DKK,42.49247,-79.273102,US,Chautauqua County-Dunkirk Airport,Dunkirk
DLL,34.4491004944,-79.368598938,US,Dillon County Airport,Dillon
DLF,29.359501,-100.778002,US,Laughlin Air Force Base,Del Rio
DLH,46.842098,-92.193604,US,Duluth International Airport,Duluth
DLN,45.255401611299995,-112.553001404,US,Dillon Airport,Dillon
DLS,45.620979,-121.170777,US,Columbia Gorge Regional Airport,Dallesport / The Dalles
DMA,32.1665000916,-110.883003235,US,Davis Monthan Air Force Base,Tucson
DMN,32.262298584,-107.721000671,US,Deming Municipal Airport,Deming
DMO,38.70740127559999,-93.17590332030001,US,Sedalia Memorial Airport,Sedalia
DNL,33.4664993286,-82.0393981934,US,Daniel Field,Augusta
DNN,34.72290039,-84.87020111,US,Dalton Municipal Airport,Dalton
DNS,41.9864006,-95.38069916,US,Denison Municipal Airport,Denison
DNV,40.199124,-87.59663,US,Vermilion Regional Airport,Danville
DOV,39.129501,-75.466003,US,Dover Air Force Base,Dover
DPA,41.90779877,-88.24859619,US,Dupage Airport,Chicago/West Chicago
DPG,40.197396,-112.935094,US,Michael AAF (Dugway Proving Ground) Airport,Dugway Proving Ground
DRA,36.6194,-116.032997,US,Desert Rock Airport,Mercury
DRI,30.831699,-93.339897,US,Beauregard Regional Airport,DeRidder
DRE,46.0093002319,-83.74389648440001,US,Drummond Island Airport,Drummond Island
DRO,37.151501,-107.753998,US,Durango La Plata County Airport,Durango
DRT,29.3742008209,-100.927001953,US,Del Rio International Airport,Del Rio
KDS,-24.3388,139.2785,AU,Kamaran Downs Airport,Kamaran Downs
DSM,41.534,-93.663101,US,Des Moines International Airport,Des Moines
DSV,42.570545,-77.713273,US,Dansville Municipal Airport,Dansville
DTA,39.3805999756,-112.508003235,US,Delta Municipal Airport,Delta
DTL,46.824301,-95.883322,US,Detroit Lakes Airport,Detroit Lakes
DTN,32.5401992798,-93.7450027466,US,Shreveport Downtown Airport,Shreveport
DSI,30.400101,-86.471497,US,Destin Executive Airport,Destin
DTW,42.21377,-83.353786,US,Detroit Metropolitan Wayne County Airport,Detroit
DUA,33.939675,-96.395072,US,Durant Regional Airport - Eaker Field,Durant
DUC,34.47090149,-97.9598999,US,Halliburton Field,Duncan
DUG,31.4689998627,-109.603996277,US,Bisbee Douglas International Airport,Douglas Bisbee
DUJ,41.17829895,-78.8986969,US,DuBois Regional Airport,Dubois
DVL,48.115454,-98.908796,US,Devils Lake Regional Airport,Devils Lake
DVN,41.610432,-90.589693,US,Davenport Municipal Airport,Davenport
NOT,38.143600463867,-122.55599975586,US,Marin County Airport - Gnoss Field,Novato
NSL,43.986801,-95.7826,US,Slayton Municipal Airport,Slayton
DVT,33.6883010864,-112.083000183,US,Phoenix Deer Valley Airport,Phoenix
DWH,30.0618000031,-95.55280303960001,US,David Wayne Hooks Memorial Airport,Houston
DXR,41.371656,-73.482227,US,Danbury Municipal Airport,Danbury
DYL,40.3330001831,-75.1222991943,US,Doylestown Airport,Doylestown
DYS,32.420799,-99.854599,US,Dyess Air Force Base,Abilene
LBN,0.603167,36.013,KE,Lake Baringo (Kampi Ya Samaki) Airport,Lake Baringo
VPG,-3.80666666667,39.7973888889,KE,Vipingo Estate Airport,Vipingo Estate
KTJ,-1.263497,35.027533,KE,Kichwa Tembo Airport,Kichwa Tembo
OSJ,-1.378382,35.378453,KE,Ol Seki Airstrip,
OLG,-1.324213,35.246106,KE,Olare Orok Airfield,
HKR,-1.14542,35.124922,KE,Mara North Conservancy Airstrip,Mara
ANA,-1.27156,34.955513,KE,Angama Airport,Maasai Mara
MDR,-1.298636,35.063885,KE,Musiara Airstrip,Musiara
OLX,-1.408586,35.110689,KE,Olkiombo Airport,Olkiombo
KRV,0.319638,35.66256,KE,Kerio Valley Airport,Kimwarer
KIU,-1.7438290119171143,41.484344482421875,KE,Kiunga Airport,Kiunga
LBK,0.348333,40.881699,KE,Liboi Airport,Liboi
LKU,3.416256,35.885468,KE,Lake Rudolf Airport,Kalokol
MIF,31.582500457764,-102.90899658203,US,Roy Hurd Memorial Airport,Monahans
CCG,31.415100097699998,-102.362998962,US,Crane County Airport,Crane
ESO,36.026133,-106.045443,US,Ohkay Owingeh Airport,Espanola
WTR,33.810175,-109.986555,US,Whiteriver Airport,Whiteriver
ALE,30.384199,-103.683998,US,Alpine Casparis Municipal Airport,Alpine
BGT,34.592796,-113.171993,US,Bagdad Airport,Bagdad
EAN,42.0555,-104.929001,US,Phifer Airfield,Wheatland
EAR,40.727001,-99.006798,US,Kearney Regional Airport,Kearney
EAT,47.398899,-120.207001,US,Pangborn Memorial Airport,Wenatchee
EAU,44.86579895019531,-91.48429870605469,US,Chippewa Valley Regional Airport,Eau Claire
KEB,59.3521,-151.925003,US,Nanwalek Airport,Nanwalek
EBS,42.436848,-93.869905,US,Webster City Municipal Airport,Webster City
ECG,36.260601,-76.174599,US,Elizabeth City Regional Airport & Coast Guard Air Station,Elizabeth City
ECP,30.357106,-85.795414,US,Northwest Florida Beaches International Airport,Panama City Beach
ECS,43.88379,-104.314156,US,Mondell Field,Newcastle
EDE,36.027698516799994,-76.56710052490001,US,Northeastern Regional Airport,Edenton
ETS,31.29969978,-85.89990234,US,Enterprise Municipal Airport,Enterprise
EDW,34.905399,-117.884003,US,Edwards Air Force Base,Edwards
EED,34.7663002014,-114.623001099,US,Needles Airport,Needles
EEN,42.898399,-72.270798,US,Dillant Hopkins Airport,Keene
EFD,29.607299804700002,-95.1587982178,US,Ellington Airport,Houston
EFK,44.888802,-72.229202,US,Northeast Kingdom International Airport,Newport
EFW,42.009866,-94.341717,US,Jefferson Municipal Airport,Jefferson
EGE,39.64260101,-106.9179993,US,Eagle County Regional Airport,Eagle
EGI,30.65040016,-86.52290344,US,Duke Field,Crestview
EGV,45.932300567599995,-89.26830291750001,US,Eagle River Union Airport,Eagle River
KEK,59.3568,-157.470993,US,Ekwok Airport,Ekwok
EKA,40.803398,-124.112999,US,Murray Field,Eureka
EKI,41.7193984985,-86.00319671630001,US,Elkhart Municipal Airport,Elkhart
EKN,38.889759,-79.857651,US,Elkins-Randolph County Regional Airport,Elkins
EKO,40.82490158081055,-115.79199981689453,US,Elko Regional Airport,Elko
EKX,37.686001,-85.925003,US,Addington Field / Elizabethtown Regional Airport,Elizabethtown
ELA,29.600599288900003,-96.3218994141,US,Eagle Lake Airport,Eagle Lake
ELD,33.221001,-92.813301,US,South Arkansas Regional Airport at Goodwin Field,El Dorado
ELK,35.43080139,-99.39430237,US,Elk City Regional Business Airport,Elk City
ELM,42.1599006652832,-76.8916015625,US,Elmira Corning Regional Airport,Elmira/Corning
ELN,47.03300095,-120.5309982,US,Bowers Field,Ellensburg
LYU,47.82450104,-91.83070374,US,Ely Municipal Airport,Ely
ELP,31.807199,-106.377998,US,El Paso International Airport,El Paso
ELY,39.29970169,-114.8420029,US,Ely Airport Yelland Field,Ely
ELZ,42.109501,-77.989998,US,Wellsville Municipal Airport - Tarantine Field,Wellsville
EMM,41.82410049439999,-110.556999207,US,Kemmerer Municipal Airport,Kemmerer
EMP,38.3320999146,-96.19120025630001,US,Emporia Municipal Airport,Emporia
EMT,34.086102,-118.035004,US,San Gabriel Valley Airport,El Monte
END,36.339199,-97.916496,US,Vance Air Force Base,Enid
ENL,38.515099,-89.091103,US,Centralia Municipal Airport,Centralia
ENV,40.7187004089,-114.03099823,US,Wendover Airport,Wendover
ENW,42.59569931,-87.92780304,US,Kenosha Regional Airport,Kenosha
EOK,40.459899902299995,-91.4284973145,US,Keokuk Municipal Airport,Keokuk
EOS,36.810799,-94.391701,US,Neosho Hugh Robinson Airport,Neosho
EPH,47.307598,-119.515999,US,Ephrata Municipal Airport,Ephrata
EDK,37.7741012573,-96.81759643550001,US,Captain Jack Thomas El Dorado Airport,El Dorado
ERI,42.083127,-80.173867,US,Erie International Tom Ridge Field,Erie
ERR,44.7925,-71.1642,US,Errol Airport,Errol
ERV,29.9767,-99.085701,US,Kerrville / Kerr County Airport at Louis Schreiner Field,Kerrville
ESC,45.723199,-87.088623,US,Delta County Airport,Escanaba
ESF,31.394266,-92.294082,US,Esler Army Airfield / Esler Regional Airport,Alexandria
ESN,38.804199,-76.069,US,Easton Airport / Newnam Field,Easton
EST,43.407398,-94.746399,US,Estherville Municipal Airport,Estherville
ESW,47.2541999817,-121.185997009,US,Easton State Airport,Easton
ETB,43.422278,-88.128966,US,West Bend Municipal Airport,West Bend
ETN,32.4135017395,-98.80979919430001,US,Eastland Municipal Airport,Eastland
EUF,31.9512996674,-85.1288986206,US,Weedon Field,Eufaula
EUG,44.12459945678711,-123.21199798583984,US,Mahlon Sweet Field,Eugene
EVM,47.42458,-92.499204,US,Eveleth–Virginia Municipal Airport,Eveleth
EVV,38.0369987488,-87.5324020386,US,Evansville Regional Airport,Evansville
EVW,41.27479935,-111.0350037,US,Evanston-Uinta County Airport-Burns Field,Evanston
EWB,41.67610168457031,-70.95690155029297,US,New Bedford Regional Airport,New Bedford
EWK,38.058200836199994,-97.2744979858,US,Newton City-County Airport,Newton
EWN,35.0730018616,-77.04290008539999,US,Coastal Carolina Regional Airport,New Bern
EWR,40.692501,-74.168701,US,Newark Liberty International Airport,Newark
EYW,24.556101,-81.759598,US,Key West International Airport,Key West
WIB,34.2257003784,-99.2837982178,US,Wilbarger County Airport,Vernon
RBK,33.5742,-117.127998,US,French Valley Airport,Murrieta
FAF,37.1325,-76.608803,US,Felker Army Air Field,Newport News (Fort Eustis)
FAM,37.761101,-90.428597,US,Farmington Regional Airport,Farmington
FAR,46.92070007324219,-96.81580352783203,US,Hector International Airport,Fargo
FAT,36.776199,-119.718002,US,Fresno Yosemite International Airport,Fresno
FAY,34.991199,-78.880302,US,Fayetteville Regional Airport - Grannis Field,Fayetteville
FBG,35.13180161,-78.93669891,US,Simmons Army Air Field,Fort Bragg
FBL,44.32844,-93.312534,US,Faribault Municipal Airport-Liz Wall Strohfus Field,Faribault
FBR,41.3918991089,-110.406997681,US,Fort Bridger Airport,Fort Bridger
FBY,40.182998657199995,-97.16929626459999,US,Fairbury Municipal Airport,Fairbury
FCH,36.732399,-119.82,US,Fresno Chandler Executive Airport,Fresno
FCM,44.8272018433,-93.45709991460001,US,Flying Cloud Airport,Minneapolis
FCS,38.67839813,-104.7570038,US,Butts AAF (Fort Carson) Air Field,Fort Carson
FCY,34.942001342800005,-90.7750015259,US,Forrest City Municipal Airport,Forrest City
FDK,39.417598724399994,-77.3742980957,US,Frederick Municipal Airport,Frederick
FDR,34.35200119,-98.98390198,US,Frederick Regional Airport,Frederick
FDY,41.013500213600004,-83.66870117190001,US,Findlay Airport,Findlay
FEP,42.2462005615,-89.58200073239999,US,Albertus Airport,Freeport
FET,41.45024,-96.522884,US,Fremont Municipal Airport,Fremont
